trial_type_id,full_phrase,full_phrase_language,point_of_disambiguation,vanilla_trial,target_side,lab_trial_id,condition,dataset_id,distractor_id,target_id,aoi_region_set_id,trial_type_aux_data
238,Look! She can jump,eng,14816,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
239,Look! She can jump,eng,14817,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
240,Look! She can jump,eng,14818,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
241,Look! She can jump,eng,14818,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
242,Look! She can jump,eng,14819,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
243,Look! She can jump,eng,14820,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
244,Look! She can jump,eng,14820,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
245,Look! She can jump,eng,14821,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
246,Look! She can jump,eng,14821,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
247,Look! She can jump,eng,14822,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
248,Look! She can jump,eng,14822,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
249,Look! She can jump,eng,14823,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
250,Look! She can jump,eng,14823,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
251,Look! She can jump,eng,14824,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
252,Look! She can jump,eng,14825,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
253,Look! She can jump,eng,14825,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
254,Look! She can jump,eng,14826,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
255,Look! She can jump,eng,14826,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
256,Look! She can jump,eng,14827,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
257,Look! She can jump,eng,14827,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
258,Look! She can jump,eng,14829,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
259,Look! She can jump,eng,14830,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
260,Look! She can jump,eng,14835,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
261,Look! She can jump,eng,14836,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
262,Look! She can jump,eng,14839,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
263,Look! She can jump,eng,14846,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
264,Look! She can jump,eng,14849,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
265,Look! She can jump,eng,14850,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
266,Look! She can jump,eng,14852,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
267,Look! She can jump,eng,14852,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
268,Look! She can jump,eng,14860,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
269,Look! She can jump,eng,14864,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
270,Look! She can jump,eng,14892,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
271,Look! She can jump,eng,14893,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
272,Look! She can jump,eng,14895,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
273,Look! She can jump,eng,14897,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
274,Look! She can jump,eng,14901,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
275,Look! She can jump,eng,14902,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
276,Look! She can jump,eng,14903,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
277,Look! She can jump,eng,14905,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
278,Look! She can jump,eng,14908,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
279,Look! She can jump,eng,14908,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
280,Look! She can jump,eng,14909,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
281,Look! She can jump,eng,14909,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
282,Look! She can jump,eng,14910,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
283,Look! She can jump,eng,14910,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
284,Look! She can jump,eng,14911,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
285,Look! She can jump,eng,14911,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
286,Look! She can jump,eng,14912,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
287,Look! She can jump,eng,14912,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
288,Look! She can jump,eng,14913,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
289,Look! She can jump,eng,14914,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
290,Look! She can jump,eng,14914,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
291,Look! She can jump,eng,14915,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
292,Look! She can jump,eng,14915,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
293,Look! She can jump,eng,14916,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
294,Look! She can jump,eng,14917,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
295,Look! She can jump,eng,14918,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
296,Look! She can jump,eng,14919,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
297,Look! She can jump,eng,14919,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
298,Look! She can jump,eng,14920,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
299,Look! She can jump,eng,14921,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
300,Look! She can jump,eng,18107,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
301,Look! She can jump,eng,19020,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
302,Look! She can jump,eng,19286,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
303,Look! She can jump,eng,21342,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
304,Look! She can jump,eng,23379,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
305,Look! She can read,eng,14809,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
306,Look! She can read,eng,14810,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
307,Look! She can read,eng,14811,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
308,Look! She can read,eng,14812,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
309,Look! She can read,eng,14813,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
310,Look! She can read,eng,14815,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
311,Look! She can read,eng,14815,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
312,Look! She can read,eng,14816,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
313,Look! She can read,eng,14817,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
314,Look! She can read,eng,14817,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
315,Look! She can read,eng,14818,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
316,Look! She can read,eng,14819,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
317,Look! She can read,eng,14819,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
318,Look! She can read,eng,14820,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
319,Look! She can read,eng,14821,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
320,Look! She can read,eng,14821,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
321,Look! She can read,eng,14822,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
322,Look! She can read,eng,14822,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
323,Look! She can read,eng,14823,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
324,Look! She can read,eng,14823,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
325,Look! She can read,eng,14824,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
326,Look! She can read,eng,14825,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
327,Look! She can read,eng,14825,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
328,Look! She can read,eng,14826,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
329,Look! She can read,eng,14827,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
330,Look! She can read,eng,14827,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
331,Look! She can read,eng,14828,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
332,Look! She can read,eng,14829,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
333,Look! She can read,eng,14829,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
334,Look! She can read,eng,14830,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
335,Look! She can read,eng,14831,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
336,Look! She can read,eng,14831,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
337,Look! She can read,eng,14832,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
338,Look! She can read,eng,14836,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
339,Look! She can read,eng,14836,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
340,Look! She can read,eng,14845,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
341,Look! She can read,eng,14848,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
342,Look! She can read,eng,14857,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
343,Look! She can read,eng,14867,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
344,Look! She can read,eng,14890,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
345,Look! She can read,eng,14890,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
346,Look! She can read,eng,14899,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
347,Look! She can read,eng,14901,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
348,Look! She can read,eng,14902,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
349,Look! She can read,eng,14903,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
350,Look! She can read,eng,14906,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
351,Look! She can read,eng,14906,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
352,Look! She can read,eng,14908,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
353,Look! She can read,eng,14909,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
354,Look! She can read,eng,14909,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
355,Look! She can read,eng,14910,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
356,Look! She can read,eng,14911,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
357,Look! She can read,eng,14912,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
358,Look! She can read,eng,14912,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
359,Look! She can read,eng,14913,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
360,Look! She can read,eng,14914,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
361,Look! She can read,eng,14914,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
362,Look! She can read,eng,14915,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
363,Look! She can read,eng,14915,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
364,Look! She can read,eng,14916,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
365,Look! She can read,eng,14917,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
366,Look! She can read,eng,14917,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
367,Look! She can read,eng,14918,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
368,Look! She can read,eng,14920,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
369,Look! She can read,eng,14921,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
370,Look! She can read,eng,14921,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
371,Look! She can read,eng,16884,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
372,Look! She can read,eng,16895,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
373,Look! She can read,eng,22753,TRUE,left,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
374,Look! She can read,eng,26309,TRUE,right,read_can-read_clean_distractor,correctly pronounced x irregular,0,2,12,0,NA
375,Look! She can roan,eng,14809,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
376,Look! She can roan,eng,14810,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
377,Look! She can roan,eng,14812,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
378,Look! She can roan,eng,14812,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
379,Look! She can roan,eng,14813,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
380,Look! She can roan,eng,14813,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
381,Look! She can roan,eng,14814,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
382,Look! She can roan,eng,14815,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
383,Look! She can roan,eng,14815,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
384,Look! She can roan,eng,14816,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
385,Look! She can roan,eng,14816,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
386,Look! She can roan,eng,14817,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
387,Look! She can roan,eng,14817,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
388,Look! She can roan,eng,14818,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
389,Look! She can roan,eng,14819,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
390,Look! She can roan,eng,14819,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
391,Look! She can roan,eng,14820,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
392,Look! She can roan,eng,14820,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
393,Look! She can roan,eng,14821,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
394,Look! She can roan,eng,14821,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
395,Look! She can roan,eng,14822,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
396,Look! She can roan,eng,14822,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
397,Look! She can roan,eng,14823,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
398,Look! She can roan,eng,14823,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
399,Look! She can roan,eng,14824,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
400,Look! She can roan,eng,14824,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
401,Look! She can roan,eng,14825,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
402,Look! She can roan,eng,14825,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
403,Look! She can roan,eng,14826,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
404,Look! She can roan,eng,14828,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
405,Look! She can roan,eng,14828,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
406,Look! She can roan,eng,14829,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
407,Look! She can roan,eng,14829,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
408,Look! She can roan,eng,14830,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
409,Look! She can roan,eng,14831,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
410,Look! She can roan,eng,14832,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
411,Look! She can roan,eng,14837,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
412,Look! She can roan,eng,14837,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
413,Look! She can roan,eng,14841,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
414,Look! She can roan,eng,14842,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
415,Look! She can roan,eng,14844,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
416,Look! She can roan,eng,14846,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
417,Look! She can roan,eng,14850,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
418,Look! She can roan,eng,14857,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
419,Look! She can roan,eng,14864,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
420,Look! She can roan,eng,14872,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
421,Look! She can roan,eng,14888,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
422,Look! She can roan,eng,14895,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
423,Look! She can roan,eng,14899,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
424,Look! She can roan,eng,14901,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
425,Look! She can roan,eng,14902,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
426,Look! She can roan,eng,14904,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
427,Look! She can roan,eng,14905,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
428,Look! She can roan,eng,14906,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
429,Look! She can roan,eng,14906,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
430,Look! She can roan,eng,14907,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
431,Look! She can roan,eng,14908,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
432,Look! She can roan,eng,14908,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
433,Look! She can roan,eng,14909,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
434,Look! She can roan,eng,14909,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
435,Look! She can roan,eng,14910,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
436,Look! She can roan,eng,14910,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
437,Look! She can roan,eng,14911,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
438,Look! She can roan,eng,14911,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
439,Look! She can roan,eng,14912,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
440,Look! She can roan,eng,14912,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
441,Look! She can roan,eng,14913,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
442,Look! She can roan,eng,14914,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
443,Look! She can roan,eng,14914,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
444,Look! She can roan,eng,14915,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
445,Look! She can roan,eng,14915,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
446,Look! She can roan,eng,14916,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
447,Look! She can roan,eng,14916,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
448,Look! She can roan,eng,14917,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
449,Look! She can roan,eng,14917,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
450,Look! She can roan,eng,14918,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
451,Look! She can roan,eng,14919,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
452,Look! She can roan,eng,14920,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
453,Look! She can roan,eng,14920,FALSE,right,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
454,Look! She can roan,eng,16341,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
455,Look! She can roan,eng,18375,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
456,Look! She can roan,eng,18402,FALSE,left,run_can-roan_jump_distractor,mispronounced x irregular,0,8,15,0,NA
457,Look! She can rowd,eng,14811,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
458,Look! She can rowd,eng,14812,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
459,Look! She can rowd,eng,14813,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
460,Look! She can rowd,eng,14813,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
461,Look! She can rowd,eng,14814,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
462,Look! She can rowd,eng,14814,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
463,Look! She can rowd,eng,14816,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
464,Look! She can rowd,eng,14817,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
465,Look! She can rowd,eng,14817,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
466,Look! She can rowd,eng,14818,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
467,Look! She can rowd,eng,14818,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
468,Look! She can rowd,eng,14819,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
469,Look! She can rowd,eng,14819,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
470,Look! She can rowd,eng,14820,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
471,Look! She can rowd,eng,14820,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
472,Look! She can rowd,eng,14821,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
473,Look! She can rowd,eng,14821,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
474,Look! She can rowd,eng,14822,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
475,Look! She can rowd,eng,14822,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
