bank,item,a,d
eng_production_pruned,squirrel,2.6591664857120114,-1.8156443900204258
eng_production_pruned,stairs,3.272584565640821,-2.1151414605200047
eng_production_pruned,stand,4.565541281899375,-4.04523596773412
eng_production_pruned,star,2.8191668662644567,-0.7611559332259361
eng_production_pruned,stay,3.5296933042066914,-3.2417111913037195
eng_production_pruned,stick,3.301267457342852,-1.9012613147344515
eng_production_pruned,sticky,3.253298290183692,-2.8724076671825576
eng_production_pruned,stone,2.347582810430111,-3.5988861929407276
eng_production_pruned,stop,2.7983254089099363,-0.811041665901139
eng_production_pruned,store,4.324347750035661,-2.0561331606785975
eng_production_pruned,story,3.5093387040472224,-2.2716536103525855
eng_production_pruned,stove,2.8984348842168486,-2.5687233761185517
eng_production_pruned,strawberry,3.1490946065827887,-1.6571486476422381
eng_production_pruned,street,4.389520321165468,-3.383566589348385
eng_production_pruned,stroller,2.612047663176294,-1.8411322039562317
eng_production_pruned,stuck,2.615034457266692,-2.048746434996302
eng_production_pruned,sun,3.8378899641333772,-1.3572900595192703
eng_production_pruned,sweater,2.1403442193865354,-1.285329861092205
eng_production_pruned,sweep,3.4488843267890235,-3.0923515185109447
eng_production_pruned,swim,3.727334984111633,-2.290581032410595
eng_production_pruned,swing (action),3.2277457479449305,-1.1075536011153277
eng_production_pruned,swing (object),3.2033831016195258,-0.4896015988902238
eng_production_pruned,table,5.008939841871072,-2.2206973187169528
eng_production_pruned,take,4.344341032321832,-4.249537388837623
eng_production_pruned,talk,4.248620140912752,-3.586649116076368
eng_production_pruned,tape,3.5899225532420975,-3.096723726209776
eng_production_pruned,taste,3.814947615010937,-4.360808573282096
eng_production_pruned,teacher,2.7819003230464303,-3.4131788809003782
eng_production_pruned,tear,3.8812860721748437,-5.526528323781036
eng_production_pruned,teddybear,2.215244326493519,-0.7026716380174008
eng_production_pruned,telephone,3.4657780920160133,-0.037671900653610875
eng_production_pruned,thank you,2.037363797235145,1.1656092282578856
eng_production_pruned,that,1.4787239775029792,-0.5732825739027089
eng_production_pruned,the,2.9667150252207137,-3.2806756242371162
eng_production_pruned,their,3.372932939077857,-6.335908414484382
eng_production_pruned,them,3.258459313460144,-5.400748646847281
eng_production_pruned,then,3.3151444956969027,-6.065636732459618
eng_production_pruned,there,2.373165243569026,-1.8108173743642182
eng_production_pruned,these,2.6940435724802008,-3.543963503638557
eng_production_pruned,they,3.9522464250296068,-6.426493514528218
eng_production_pruned,think,3.864416788704731,-5.857450050239631
eng_production_pruned,thirsty,3.370701194927964,-2.735127835465154
eng_production_pruned,this,1.5933983641692606,-0.9308166191119001
eng_production_pruned,this little piggy,2.609606710511682,-2.457953787864742
eng_production_pruned,those,3.0770577920776865,-4.664848132113624
eng_production_pruned,throw,4.1551082090465155,-2.456968940481302
eng_production_pruned,tickle,2.4624058228585883,-0.869164104502513
eng_production_pruned,tiger,2.9435941311815226,-1.4163411877655911
eng_production_pruned,tights,2.1756471222194302,-3.7535575095971234
eng_production_pruned,time,3.272475736740032,-5.218496077416498
eng_production_pruned,tiny,3.204986064716888,-4.871452301653944
eng_production_pruned,tired,4.162902613166385,-3.3567844064527783
eng_production_pruned,tissue/kleenex,3.2800691322884146,-2.134951944095328
eng_production_pruned,to,3.4258046202918733,-3.802410254253029
eng_production_pruned,toast,2.6237517346328953,-1.0413811521237903
eng_production_pruned,today,3.78650348779673,-5.012328693897296
eng_production_pruned,toe,3.0298774600919662,0.014467712734356536
eng_production_pruned,tomorrow,3.0769001364627093,-4.107661429265257
eng_production_pruned,tongue,3.160375871531545,-1.2721706928783558
eng_production_pruned,tonight,3.3099139482356787,-5.2876294764727145
eng_production_pruned,too,2.804540534217533,-2.400756089222762
eng_production_pruned,tooth,2.820743995407273,-0.29442409620127175
eng_production_pruned,toothbrush,3.5615199657470793,-0.35378558383080144
eng_production_pruned,touch,3.744891665298358,-3.028453229503018
eng_production_pruned,towel,4.114832993454056,-1.5056806746910187
eng_production_pruned,toy (object),3.5625729755761655,-0.32766296789283406
eng_production_pruned,tractor,1.9231640805223347,-1.4432424560466337
eng_production_pruned,train,3.511311562555457,-0.09872364531978907
eng_production_pruned,trash,2.1942767620322523,-1.2794083178690034
eng_production_pruned,tray,2.9335397366933207,-4.970586520940089
eng_production_pruned,tree,3.1745322866121755,0.45248592763214
eng_production_pruned,tricycle,2.2569153974859444,-3.0691972134537724
eng_production_pruned,truck,2.8686566063469776,0.973788293109514
eng_production_pruned,try/try to,3.0100202867844383,-3.7248088727859243
eng_production_pruned,tummy,3.6445946734129486,-0.3389842736932092
eng_production_pruned,tuna,2.2080559227087297,-3.4102802284715366
eng_production_pruned,turkey,2.5520189018106167,-2.365099595848881
eng_production_pruned,turn around,3.449117186862341,-3.010985563852151
eng_production_pruned,turtle,3.0585197704170546,-0.9158771106960999
eng_production_pruned,TV,3.2810328837244036,-0.4305757942285562
eng_production_pruned,uh oh,1.3970683392355279,2.4043533140239837
eng_production_pruned,uncle,2.471898248388521,-2.1058765886795325
eng_production_pruned,under,4.059481996854844,-3.948952461069344
eng_production_pruned,underpants,2.7080502016397943,-3.078832934495855
eng_production_pruned,up,1.8115445652586561,0.5835662306578956
eng_production_pruned,us,3.3046101578978013,-6.089662715103506
eng_production_pruned,vacuum,2.807124299720076,-1.6516500486478418
eng_production_pruned,vagina*,1.4691188026782003,-2.5391926113147747
eng_production_pruned,vanilla,3.005003080334718,-4.921814616476325
eng_production_pruned,vitamins,2.049596919268521,-2.2479810096214425
eng_production_pruned,vroom,0.928211286338991,0.6139247941473421
eng_production_pruned,wait,3.018631392308836,-2.7225524818898195
eng_production_pruned,wake,4.086085239122364,-3.961186202572638
eng_production_pruned,walk,3.584108507064074,-1.0648429633502514
eng_production_pruned,walker,2.1764833037918296,-4.589045126115739
eng_production_pruned,wanna/want to,2.4616578125189323,-1.7269902141119213
eng_production_pruned,was,3.658235619079413,-6.104774351372295
eng_production_pruned,wash,4.148426283261327,-1.96059966490181
eng_production_pruned,washing machine,3.004310006305143,-3.013198101449462
eng_production_pruned,watch (action),3.588710950652342,-2.9050421280430134
eng_production_pruned,watch (object),2.8629574233214505,-1.5973587108897234
eng_production_pruned,water (beverage),2.7976100197817746,0.994389952641318
eng_production_pruned,water (not beverage),3.3363118242902448,0.8455403593455757
eng_production_pruned,we,3.2582097206783414,-4.8380896144801095
eng_production_pruned,were,3.61284746540692,-7.020902864577183
eng_production_pruned,wet,3.7436582759320816,-1.024461643359843
eng_production_pruned,what,1.737255678607287,-0.8235366625261232
eng_production_pruned,when,3.3890168183847416,-5.832252595544111
eng_production_pruned,where,2.542084551506778,-1.9467381761649338
eng_production_pruned,which,2.9921403364675663,-6.031203474054841
eng_production_pruned,white,3.0416194100656693,-3.0140063319048984
eng_production_pruned,who,2.4930469235841026,-2.981820652806505
eng_production_pruned,why,2.030281208001718,-2.433434117216664
eng_production_pruned,will,3.520467458729473,-5.551145521168791
eng_production_pruned,wind,3.503531082200953,-2.9419130213547047
eng_production_pruned,window,3.441839604611173,-2.2874838496480177
eng_production_pruned,windy,3.3282320659417564,-3.431146741371649
eng_production_pruned,wipe,3.472027671048413,-2.7823360708006013
eng_production_pruned,wish,3.3947813881313027,-6.327345458453946
eng_production_pruned,with,4.090868745460683,-4.754783571837584
eng_production_pruned,wolf,2.2492932678259066,-2.8424950408872176
eng_production_pruned,woods,2.8027821255020973,-5.130117644876484
eng_production_pruned,woof woof,1.4640640463393837,1.597818181359487
eng_production_pruned,work (action),3.4287855261478586,-2.3039737305312125
eng_production_pruned,work (place),3.6248661811368033,-1.8461598713011067
eng_production_pruned,would,3.423346814159387,-7.158299981804196
eng_production_pruned,write,3.159585428443863,-3.172511770726426
eng_production_pruned,yard,3.3895501437144655,-3.685019877325801
eng_production_pruned,yellow,2.4821532020321877,-1.3782140419744238
eng_production_pruned,yes,2.10074282915661,1.0911951868944938
eng_production_pruned,yesterday,3.379044561436179,-6.14139921184667
eng_production_pruned,yogurt,2.2894075229132325,-0.9948384422106571
eng_production_pruned,you,2.6454070928737363,-1.407200055385293
eng_production_pruned,your,3.1637946375597377,-4.297648473607881
eng_production_pruned,yourself,3.026976054345674,-6.3318504534890305
eng_production_pruned,yucky,1.8711211164916162,-0.3002378392971163
eng_production_pruned,yum yum,0.9967828255689404,0.8096203393919118
eng_production_pruned,zebra,2.8330286419876387,-1.9468726606780014
eng_production_pruned,zipper,3.3407696115946757,-2.151478458343344
eng_production_pruned,zoo,2.6662376592679413,-2.1667914093407474
